date,market_state_index,market_state_stock,adx14,s1_entry,s1_reason,s1_stop,s1_pos,s2_entry,s2_reason,s2_stop,s2_pos,s3_long_entry,s3_reason,s3_stop,s3_pos,s4_pyramid,s4_reason,ema20,ema50,ema200,macd_dif,macd_dea,macd_hist,rsi14,atr14,obv,boll_mid,boll_up,boll_low,boll_bw,plus_di14,minus_di14,psar,close,open,code,bucket_id,symbol,strategy,confidence,entry_price_ref,stop_ref,pos_ref,key_notes
2025-09-04,trend_ok,trend,51.185782890071685,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,6.277571428571428,0.08299609513667024,0,,6.379928571428571,0.14939297124600642,0,,6.411714285714286,0.12449414270500535,0,,6.596968064705859,6.535986741617342,6.423913097271712,0.05894070724340583,0.05717943199075246,0.00176127525265337,60.15625,0.2235714285714285,312123926.0,6.6034999999999995,6.892474593674525,6.314525406325474,0.08752164569532071,41.21405750798726,15.33546325878596,6.3149999999999995,6.68,6.76,17,B2,17,S1,30,,6.277571428571428,0.08299609513667024,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-09-04,trend_ok,trend,54.4143235356844,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,9.123857142857142,0.09008792965627498,0,,9.035142857142857,0.16215827338129496,0,,9.30257142857143,0.13513189448441248,1,trend_momo_volume: +DI>-DI & ADX↑ & CCI/ROC & OBV_breakout,9.446007366174847,9.112138825976324,8.838977309485838,0.2501319713076544,0.22746841150169247,0.022663559805961936,74.66666666666664,0.2978571428571429,1061776828.0,9.333,10.224010071419023,8.441989928580977,0.19093754878796168,38.60911270983212,9.112709832134312,10.19,9.66,9.61,301,B1,301,S1,32,,9.123857142857142,0.09008792965627498,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-09-04,trend_ok,trend,38.45723664534415,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,10.763428571428571,0.08338535164377862,0,,11.065071428571429,0.15009363295880152,0,,10.992285714285714,0.12507802746566793,0,,11.462569958073695,11.209503687417048,10.619741809268055,0.13052704461350118,0.12546932583411496,0.005057718779386211,52.61194029850744,0.3814285714285714,920110891.0,11.4465,11.952559077058616,10.940440922941384,0.08842162705781086,27.52808988764043,14.98127340823975,11.2273957376,11.45,11.51,411,B3,411,S1,24,,10.763428571428571,0.08338535164377862,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-09-04,trend_ok,trend,40.873405571724284,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,7.226714285714286,0.1102580108198086,0,,7.267285714285714,0.19846441947565546,0,,7.341142857142858,0.1653870162297129,0,,7.484637266301651,7.490309156733644,7.286865465655184,0.04507361588090664,0.02822322606615448,0.01685038981475216,63.15789473684212,0.1907142857142857,1878460629.0,7.458,7.73706611176769,7.178933888232311,0.07483671541101893,33.33333333333329,10.486891385767766,7.418944942692407,7.57,7.5,430,B1,430,S1,25,,7.226714285714286,0.1102580108198086,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-09-04,trend_ok,range,16.42279062454467,0,,9.48742857142857,0.07999096657633241,0,,10.427571428571428,0.14398373983739834,1,mean_revert_long: rsi_low & near_lower_band,9.698285714285714,0.1199864498644986,0,,10.705288900323312,10.71982075394969,10.712728732830437,-0.11279359711008752,-0.0021208041873062946,-0.11067279292278122,31.57894736842104,0.35142857142857153,1878601544.0,10.779,11.441273595872124,10.116726404127876,0.12288219609836237,15.24390243902435,25.609756097561,11.406171359743999,10.12,10.23,503,B2,503,S3,8,,9.698285714285714,0.1199864498644986,mean_revert_long: rsi_low & near_lower_band
2025-09-04,trend_ok,range,19.841352463710678,0,,3.278857142857143,0.13001089324618725,1,squeeze_breakout & adx_rising & obv_confirm,3.2446428571428574,0.2,0,,3.3225714285714285,0.19501633986928088,0,,3.3206942263575905,3.313973167845102,3.2378704918770502,0.009685439839811849,0.004281934245833305,0.005403505593978544,63.99999999999998,0.07285714285714293,173462960.0,3.3175000000000003,3.3947896125643724,3.2402103874356283,0.046595094236245395,24.509803921568647,13.725490196078388,3.22,3.41,3.31,523,B2,523,S2,19,,3.2446428571428574,0.2,squeeze_breakout & adx_rising & obv_confirm
2025-09-04,trend_ok,range,18.430136389855697,0,,6.1574285714285715,0.08991331757289212,0,,6.683071428571429,0.1618439716312058,1,mean_revert_long: rsi_low & near_lower_band,6.2782857142857145,0.13486997635933817,0,,6.862845204042787,6.996179283858422,7.014037167393855,-0.10456042302434732,-0.07050249389699584,-0.03405792912735148,30.252100840336098,0.20142857142857126,529475906.0,6.8845,7.178830641143883,6.590169358856117,0.08550530645475585,15.602836879432683,23.75886524822697,7.069078022304,6.52,6.6,525,B2,525,S3,9,,6.2782857142857145,0.13486997635933817,mean_revert_long: rsi_low & near_lower_band
2025-09-04,trend_ok,trend,26.0483442241026,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,4.473285714285714,0.06437239287068641,0,,4.462714285714285,0.11587030716723554,0,,4.598857142857143,0.09655858930602962,0,,4.706724514186674,4.564553634477451,4.252476432594103,0.0851569309493776,0.061271318775445345,0.02388561217393225,64.9572649572649,0.2092857142857142,4358746526.0,4.672,4.954961779081737,4.389038220918263,0.12113089857951077,29.692832764505102,10.580204778157018,4.5938899872,4.85,4.92,572,B3,572,S1,18,,4.473285714285714,0.06437239287068641,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-09-04,trend_ok,trend,54.87039880478539,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,19.777571428571427,0.06448397353269741,0,,20.170428571428573,0.11607115235885533,0,,20.331714285714288,0.09672596029904611,0,,21.240143606583587,20.392097499491133,19.036064486367565,0.6361567030231257,0.5849481948431122,0.051208508180013435,59.852670349907925,0.923571428571429,951375908.0,21.094,22.897953552908785,19.290046447091218,0.17103949491881895,30.394431554524374,11.832946635730861,23.3,21.44,22.28,581,B2,581,S1,32,,19.777571428571427,0.06448397353269741,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-09-04,trend_ok,trend,68.1560298944855,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,2.924,0.041919191919191925,0,,3.05,0.07545454545454547,0,,3.056,0.0628787878787879,0,,3.3197918415238434,3.1857745145045104,2.8954922202732454,0.1117706236277467,0.11011121237443654,0.001659411253310164,59.171597633136095,0.21999999999999995,9663119575.0,3.2699999999999996,3.7844235404288775,2.7555764595711216,0.31463213481888563,34.415584415584426,10.389610389610402,3.9078,3.32,3.35,592,B3,592,S1,39,,2.924,0.041919191919191925,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
